WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:3.90.550.20		127	568	9.1E-106	T	19-02-2019
WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:1.10.274.80		427	538	9.1E-106	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	SUPERFAMILY	SSF69360		2054	2195	3.53E-36	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:1.10.274.80		392	492	0.0	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:3.40.50.11050		543	809	6.9E-118	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	8.098	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1964	1983	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2232	2251	10.183	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	2.6E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		2120	2181	2.5E-28	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2522	2541	8.578	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:1.10.3730.30		135	235	0.0	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	SUPERFAMILY	SSF53448		1	540	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	CDD	cd16840	toxin_MLD	3	82	5.52338E-28	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1851	1870	9.951	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2593	2612	9.844	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	9.885	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		2004	2119	2.1E-42	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		1875	2003	4.6E-45	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		2288	2403	1.5E-45	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2388	2407	10.009	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:1.20.58.1190		5	89	8.8E-39	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1985	2004	8.95	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2367	2386	9.033	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2140	2159	10.117	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2480	2499	8.479	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2460	2479	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	7.312	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		2518	2614	1.9E-35	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		2404	2517	5.4E-40	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		2615	2730	4.6E-47	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2273	2292	6.973	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2346	2365	9.083	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2253	2272	6.725	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF11713	Peptidase C80 family	577	756	2.7E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2706	2725	5.873	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2167	2180	0.6	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2502	2517	0.013	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2389	2404	0.035	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2368	2381	0.12	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2233	2248	0.0039	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2141	2156	0.02	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2347	2360	0.19	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2099	2114	0.02	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2078	2093	0.086	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2594	2609	0.086	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2685	2697	0.56	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	1987	2001	0.15	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.027	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.31	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF01473	Putative cell wall binding repeat	2120	2135	0.02	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		2182	2273	2.1E-32	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1943	1962	8.834	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	SUPERFAMILY	SSF69360		2574	2726	1.41E-25	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2409	2428	9.099	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1830	1849	5.748	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	SUPERFAMILY	SSF69360		2211	2496	1.51E-47	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	9.885	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	95	467	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2664	2683	6.27	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	SUPERFAMILY	SSF69360		1922	2040	7.19E-25	T	19-02-2019
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2684	2703	9.323	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2096	9.314	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074049856.1	499224e12b9fa89bb15667eec26b48b7	2731	Gene3D	G3DSA:2.10.270.10		1792	1865	7.2E-14	T	19-02-2019
WP_033059593.1	152dcb4b6ad3f3d5ba050e2ac9108121	2362	Pfam	PF03543	Yersinia/Haemophilus virulence surface antigen	915	990	8.5E-7	T	19-02-2019	IPR006473	Peptidase C58, YopT-type domain	GO:0004197|GO:0009405	
WP_033059593.1	152dcb4b6ad3f3d5ba050e2ac9108121	2362	Pfam	PF12920	TcdA/TcdB pore forming domain	1071	1717	2.5E-118	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_033059593.1	152dcb4b6ad3f3d5ba050e2ac9108121	2362	Gene3D	G3DSA:3.90.550.20		127	568	1.6E-108	T	19-02-2019
WP_033059593.1	152dcb4b6ad3f3d5ba050e2ac9108121	2362	Gene3D	G3DSA:1.10.274.80		427	538	1.6E-108	T	19-02-2019
WP_033059593.1	152dcb4b6ad3f3d5ba050e2ac9108121	2362	SUPERFAMILY	SSF53448		110	584	1.87E-66	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_033059593.1	152dcb4b6ad3f3d5ba050e2ac9108121	2362	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	127	515	2.0E-72	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_033059593.1	152dcb4b6ad3f3d5ba050e2ac9108121	2362	Gene3D	G3DSA:1.10.3730.30		169	263	1.6E-108	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	MobiDBLite	mobidb-lite	consensus disorder prediction	195	212	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	MobiDBLite	mobidb-lite	consensus disorder prediction	111	168	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	MobiDBLite	mobidb-lite	consensus disorder prediction	111	153	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	MobiDBLite	mobidb-lite	consensus disorder prediction	1057	1095	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	SUPERFAMILY	SSF53448		227	890	5.25E-125	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Coils	Coil		242	262	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Pfam	PF11996	Protein of unknown function (DUF3491)	2281	3238	0.0	T	19-02-2019	IPR021882	Protein of unknown function DUF3491		
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Coils	Coil		1055	1078	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Gene3D	G3DSA:3.90.550.20		326	487	2.0E-5	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Gene3D	G3DSA:3.90.550.20		490	758	5.2E-37	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	MobiDBLite	mobidb-lite	consensus disorder prediction	19	33	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	328	795	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	MobiDBLite	mobidb-lite	consensus disorder prediction	189	218	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	MobiDBLite	mobidb-lite	consensus disorder prediction	1	33	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	TIGRFAM	TIGR01586	yopT_cys_prot: cysteine protease domain, YopT-type	1564	1745	6.3E-34	T	19-02-2019	IPR006473	Peptidase C58, YopT-type domain	GO:0004197|GO:0009405	
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Coils	Coil		423	443	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Pfam	PF12918	TcdB toxin N-terminal helical domain	220	281	4.9E-17	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Coils	Coil		1173	1211	-	T	19-02-2019
WP_080127053.1	3f05728c9688615e1cd04fc212613c12	3362	Coils	Coil		495	515	-	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	SUPERFAMILY	SSF69360		1920	2091	3.83E-35	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	SUPERFAMILY	SSF69360		2281	2380	1.57E-15	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	SUPERFAMILY	SSF69360		2396	2492	5.89E-14	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51771	CGT/MARTX cysteine protease (CPD) domain profile.	569	776	60.931	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1923	1942	8.115	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:2.10.270.10		2553	2667	2.6E-47	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:2.10.270.10		2454	2552	5.7E-37	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:2.10.270.10		2230	2340	6.1E-37	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:2.10.270.10		2341	2453	5.2E-41	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:3.40.50.11050		543	809	4.5E-118	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:2.10.270.10		1893	1982	9.5E-30	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:2.10.270.10		2029	2096	4.5E-25	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:2.10.270.10		2142	2229	1.7E-30	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2601	2620	6.27	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2551	2570	6.146	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	8.098	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2621	2640	9.927	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2231	2250	6.973	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1964	1983	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	SUPERFAMILY	SSF69360		2168	2266	4.32E-14	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:1.20.58.1190		5	89	6.3E-39	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	9.099	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	SUPERFAMILY	SSF53448		1	540	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	CDD	cd16840	toxin_MLD	3	82	5.55444E-28	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1851	1870	9.951	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:1.10.3730.30		135	235	0.0	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2346	2365	9.232	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1985	2004	8.95	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF11713	Peptidase C80 family	577	756	2.7E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2438	2457	10.216	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	SUPERFAMILY	SSF69360		2511	2579	1.02E-8	T	19-02-2019
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2530	2549	10.332	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	7.312	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	95	467	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2417	2436	8.479	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2643	2662	5.873	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2096	9.918	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	10.092	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2622	2634	0.096	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2326	2341	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2078	2093	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.3	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2099	2114	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2531	2546	0.012	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2191	2206	0.11	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	1987	2001	0.15	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.026	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2305	2318	0.048	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	Pfam	PF01473	Putative cell wall binding repeat	2439	2454	0.012	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2170	2189	8.115	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_074090585.1	479eb91934c2c770d3b61163d3d8129d	2668	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1943	1962	8.834	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
